sku,type,name,url,url_image
456602401-P,Gafas,Bia - Demi Castanho,https://www.newlentes.com.br/produto/bia-demi-castanho-136883,
456707618-P,Lentes Oftalmicos,Marta - Demi Flama,https://www.newlentes.com.br/produto/marta-demi-flama-136884,
456870018-P,Lentes Oftalmicos,Debora - Demi Purpura,https://www.newlentes.com.br/produto/debora-demi-purpura-136885,https://Newlentes.fbitsstatic.net/img/p/1595735/debora-demi-purpura-136885/1595735-1.jpg?w=800&h=800
246,Lentes de contacto,Lentes de contato Ultra para Astigmatismo,https://www.newlentes.com.br/produto/lentes-de-contato-ultra-para-astigmatismo-134562,
457001718-P,Lentes Oftalmicos,Jonas - Cinza Cristal,https://www.newlentes.com.br/produto/jonas-cinza-cristal-136892,
457101718-P,Lentes Oftalmicos,Luan - Cinza Cristal,https://www.newlentes.com.br/produto/luan-cinza-cristal-136893,https://Newlentes.fbitsstatic.net/img/p/1595743/luan-cinza-cristal-136893/1595743-1.jpg?w=800&h=800
454701401-P,Gafas,Alan - Preto,https://www.newlentes.com.br/produto/alan-preto-136894,https://Newlentes.fbitsstatic.net/img/p/1595744/alan-preto-136894/1595744-1.jpg?w=800&h=800
454800602-P,Gafas,Iuri - Demi Escuro,https://www.newlentes.com.br/produto/iuri-demi-escuro-136895,https://Newlentes.fbitsstatic.net/img/p/1595745/iuri-demi-escuro-136895/1595745-1.jpg?w=800&h=800
454801701-P,Gafas,Iuri - Cinza Cristal,https://www.newlentes.com.br/produto/iuri-cinza-cristal-136896,https://Newlentes.fbitsstatic.net/img/p/1595746/iuri-cinza-cristal-136896/1595746-1.jpg?w=800&h=800
454901402-P,Gafas,Sara - Preto,https://www.newlentes.com.br/produto/sara-preto-136897,https://Newlentes.fbitsstatic.net/img/p/1595747/sara-preto-136897/1595747-1.jpg?w=800&h=800
454900107-P,Gafas,Sara - Demi Classico,https://www.newlentes.com.br/produto/sara-demi-classico-136898,https://Newlentes.fbitsstatic.net/img/p/1595748/sara-demi-classico-136898/1595748-1.jpg?w=800&h=800
456001401-P,Gafas,Icaro - Preto,https://www.newlentes.com.br/produto/icaro-preto-136899,https://Newlentes.fbitsstatic.net/img/p/1595749/icaro-preto-136899/1595749-1.jpg?w=800&h=800
455146301-P,Gafas,Guto - Cinza + Amarelo Cristal,https://www.newlentes.com.br/produto/guto-cinza-amarelo-cristal-136901,
457246401-P,Gafas,Felipe - Preto + Laranja Cristal,https://www.newlentes.com.br/produto/felipe-preto-laranja-cristal-136902,https://Newlentes.fbitsstatic.net/img/p/1595752/felipe-preto-laranja-cristal-136902/1595752-1.jpg?w=800&h=800
455001118-P,Lentes Oftalmicos,Paloma - Azul Cristal,https://www.newlentes.com.br/produto/paloma-azul-cristal-136904,https://Newlentes.fbitsstatic.net/img/p/1595754/paloma-azul-cristal-136904/1595754-1.jpg?w=800&h=800
455201318-P,Lentes Oftalmicos,Thassio - Cristal,https://www.newlentes.com.br/produto/thassio-cristal-136905,https://Newlentes.fbitsstatic.net/img/p/1595755/thassio-cristal-136905/1595755-1.jpg?w=800&h=800
455300118-P,Lentes Oftalmicos,Silvia - Demi Classico,https://www.newlentes.com.br/produto/silvia-demi-classico-136907,https://Newlentes.fbitsstatic.net/img/p/1595757/silvia-demi-classico-136907/1595757-1.jpg?w=800&h=800
455335718-P,Lentes Oftalmicos,Silvia - Preto + Marrom,https://www.newlentes.com.br/produto/silvia-preto-marrom-136908,https://Newlentes.fbitsstatic.net/img/p/1595758/silvia-preto-marrom-136908/1595758-1.jpg?w=800&h=800
455401418-P,Lentes Oftalmicos,Apolo - Preto,https://www.newlentes.com.br/produto/apolo-preto-136909,https://Newlentes.fbitsstatic.net/img/p/1595759/apolo-preto-136909/1595759-1.jpg?w=800&h=800
455996618-P,Lentes Oftalmicos,Charlote - Marrom,https://www.newlentes.com.br/produto/charlote-marrom-136910,https://Newlentes.fbitsstatic.net/img/p/1595760/charlote-marrom-136910/1595760-1.jpg?w=800&h=800
455900118-P,Lentes Oftalmicos,Charlote - Demi Classico,https://www.newlentes.com.br/produto/charlote-demi-classico-136911,
462300107-P,Gafas,Irina - Demi Classico,https://www.newlentes.com.br/produto/irina-demi-classico-137339,https://Newlentes.fbitsstatic.net/img/p/1599699/irina-demi-classico-137339/1599699-1.jpg?w=800&h=800
41ALAO123-LP,Lentes de contacto,Lentes de prueba AIR OPTIX Plus HydraGlyde Multifocal,https://www.distribuidorazoom.com/mex/producto/lentes-de-prueba-air-optix-plus-hydraglyde-multifocal,https://www.distribuidorazoom.com/media/catalog/product/a/i/air_optix_plus_hydraglyde_2.jpg
41ALAO122-LP,Lentes de contacto,Lentes de prueba AIR OPTIX Plus HydraGlyde Astigmatismo ,https://www.distribuidorazoom.com/mex/producto/lentes-de-prueba-air-optix-plus-hydraglyde-astigmatismo,https://www.distribuidorazoom.com/media/catalog/product/a/i/air_optix_plus_hydraglyde_astigmatismo.jpg
455901418-P,Lentes Oftalmicos,Charlote - Preto,https://www.newlentes.com.br/produto/charlote-preto-136912,https://Newlentes.fbitsstatic.net/img/p/1595762/charlote-preto-136912/1595762-1.jpg?w=800&h=800
41ALAO110-LP,Lentes de contacto,Lentes de prueba AIR OPTIX Plus HydraGlyde,https://www.distribuidorazoom.com/mex/producto/lentes-de-prueba-air-optix-plus-hydraglyde,https://www.distribuidorazoom.com/media/catalog/product/a/i/air_optix_plus_hydraglyde_v2.jpg
455146318-P,Lentes Oftalmicos,Guto - Cinza + Amarelo Cristal,https://www.newlentes.com.br/produto/guto-cinza-amarelo-cristal-136913,https://Newlentes.fbitsstatic.net/img/p/1595763/guto-cinza-amarelo-cristal-136913/1595763-1.jpg?w=800&h=800
457246418-P,Lentes Oftalmicos,Felipe - Preto + Laranja Cristal,https://www.newlentes.com.br/produto/felipe-preto-laranja-cristal-136914,
457346518-P,Lentes Oftalmicos,Janice - Demi Classico + Azul,https://www.newlentes.com.br/produto/janice-demi-classico-azul-136915,https://Newlentes.fbitsstatic.net/img/p/1595765/janice-demi-classico-azul-136915/1595765-1.jpg?w=800&h=800
457346618-P,Lentes Oftalmicos,Janice - Preto + Azul,https://www.newlentes.com.br/produto/janice-preto-azul-136916,
455512218-P,Lentes Oftalmicos,Antonio - Preto Fosco,https://www.newlentes.com.br/produto/antonio-preto-fosco-136917,https://Newlentes.fbitsstatic.net/img/p/1595767/antonio-preto-fosco-136917/1595767-1.jpg?w=800&h=800
455560218-P,Lentes Oftalmicos,Antonio - Cinza Fosco,https://www.newlentes.com.br/produto/antonio-cinza-fosco-136918,https://Newlentes.fbitsstatic.net/img/p/1595768/antonio-cinza-fosco-136918/1595768-1.jpg?w=800&h=800
455660118-P,Lentes Oftalmicos,Lari - Marrom Matte,https://www.newlentes.com.br/produto/lari-marrom-matte-136920,https://Newlentes.fbitsstatic.net/img/p/1595770/lari-marrom-matte-136920/1595770-1.jpg?w=800&h=800
455712218-P,Lentes Oftalmicos,Yas - Preto Fosco,https://www.newlentes.com.br/produto/yas-preto-fosco-136921,https://Newlentes.fbitsstatic.net/img/p/1595771/yas-preto-fosco-136921/1595771-1.jpg?w=800&h=800
455760218-P,Lentes Oftalmicos,Yas - Roxo Matte,https://www.newlentes.com.br/produto/yas-roxo-matte-136922,https://Newlentes.fbitsstatic.net/img/p/1595772/yas-roxo-matte-136922/1595772-1.jpg?w=800&h=800
455812218-P,Lentes Oftalmicos,Abel - Preto Fosco,https://www.newlentes.com.br/produto/abel-preto-fosco-136923,https://Newlentes.fbitsstatic.net/img/p/1595773/abel-preto-fosco-136923/1595773-1.jpg?w=800&h=800
455860018-P,Lentes Oftalmicos,Abel - Azul Matte,https://www.newlentes.com.br/produto/abel-azul-matte-136924,https://Newlentes.fbitsstatic.net/img/p/1595774/abel-azul-matte-136924/1595774-1.jpg?w=800&h=800
462901403-P,Gafas,Samuel - Preto,https://www.livo.com.br/produto/samuel-preto-154318,https://livo.fbitsstatic.net/img/p/457028/samuel-preto-154318/457028-1.jpg?w=800&h=800
458601418-P,Lentes Oftalmicos,Fabricio - Preto,https://www.newlentes.com.br/produto/fabricio-preto-137028,https://Newlentes.fbitsstatic.net/img/p/1598197/fabricio-preto-137028/1598197-1.jpg?w=800&h=800
353,Lentes de contacto,Lentes de contato coloridas Biosoft Color,https://www.newlentes.com.br/produto/lentes-de-contato-coloridas-biosoft-color-130909,https://Newlentes.fbitsstatic.net/img/p/1553907/lentes-de-contato-coloridas-biosoft-color-130909/1553907.jpg?w=800&h=800
451401718,Lentes Oftalmicos,Jaime - Cinza Cristal,https://www.livo.com.br/produto/jaime-cinza-cristal-152780,https://livo.fbitsstatic.net/img/p/345467/oculos-de-grau-livo-jaime-cinza-cristal-152780/345467-1.jpg?w=800&h=800
459040918-P,Lentes Oftalmicos,Júlio - Demi Classico 2,https://www.newlentes.com.br/produto/julio-demi-classico-2-137070,https://Newlentes.fbitsstatic.net/img/p/1599239/julio-demi-classico-2-137070/1599239-1.jpg?w=800&h=800
463201404-P,Gafas,JOHNNY - PRETO,https://www.livo.com.br/produto/johnny-preto-154425,https://livo.fbitsstatic.net/img/p/482299/johnny-preto-154425/482299-1.jpg?w=800&h=800
459040906-P,Gafas,Júlio - Demi Classico 2,https://www.newlentes.com.br/produto/julio-demi-classico-2-137075,https://Newlentes.fbitsstatic.net/img/p/1599244/julio-demi-classico-2-137075/1599244-1.jpg?w=800&h=800
462900318-P,Lentes Oftalmicos,Samuel - Demi Amarelo,https://www.livo.com.br/produto/samuel-demi-amarelo-154313,https://livo.fbitsstatic.net/img/p/457023/samuel-demi-amarelo-154313/457023-1.jpg?w=800&h=800
247,Lentes de contacto,Lentes de contato Ultra Multifocal,https://www.newlentes.com.br/produto/lentes-de-contato-ultra-multifocal-134561,https://Newlentes.fbitsstatic.net/img/p/1572816/lentes-de-contato-ultra-multifocal-134561/1572816-1.jpg?w=800&h=800
320028318-P,Lentes Oftalmicos,Mauricio - Azul Marinho,https://www.livo.com.br/produto/mauricio-azul-marinho-152823,https://livo.fbitsstatic.net/img/p/345510/oculos-de-grau-livo-mauricio-azul-marinho-152823/345510-1.jpg?w=800&h=800
2246,,Óculos de Sol Carrera 5530 KHXJJ,https://www.newlentes.com.br/produto/oculos-de-sol-carrera-5530-khxjj-71633,https://Newlentes.fbitsstatic.net/img/p/1358374/oculos-de-sol-carrera-5530-khxjj-71633/1358374.jpg?w=800&h=800
458700307-P,Gafas,Beatriz - Demi Amarelo,https://www.livo.com.br/produto/beatriz-demi-amarelo-153870,https://livo.fbitsstatic.net/img/p/426154/beatriz-demi-amarelo-153870/426154-1.jpg?w=800&h=800
463601430-P,Lentes Oftalmicos,Hilst Preto +3.00,https://www.livo.com.br/produto/hilst-preto-3-00-154464,
463600320-P,Lentes Oftalmicos,Hilst Demi Amarelo +2.00,https://www.livo.com.br/produto/hilst-demi-amarelo-2-00-154468,
459401418-P,Lentes Oftalmicos,Adri - Preto,https://www.newlentes.com.br/produto/adri-preto-137110,https://Newlentes.fbitsstatic.net/img/p/1599318/adri-preto-137110/1599318-1.jpg?w=800&h=800
2433121-P,Accesorios,Bone Livo Bordo,https://www.livo.com.br/produto/bone-livo-bordo-152945,https://livo.fbitsstatic.net/img/p/346044/bone-livo-bordo-152945/346044-1.jpg?w=800&h=800
460000106-P,Gafas,Analu - Demi Classico,https://www.newlentes.com.br/produto/analu-demi-classico-137123,https://Newlentes.fbitsstatic.net/img/p/1599331/analu-demi-classico-137123/1599331-1.jpg?w=800&h=800
460949003-P,Gafas,Anne - Militar,https://www.newlentes.com.br/produto/anne-militar-137155,https://Newlentes.fbitsstatic.net/img/p/1599364/anne-militar-137155/1599364-1.jpg?w=800&h=800
458700353-P,Gafas,Beatriz - Demi Amarelo + Areia Quente,https://www.newlentes.com.br/produto/beatriz-demi-amarelo-areia-quente-137592,
457410706-P,Gafas,Alfred - Caramelo,https://www.newlentes.com.br/produto/alfred-caramelo-137017,https://Newlentes.fbitsstatic.net/img/p/1598182/alfred-caramelo-137017/1598182-1.jpg?w=800&h=800
460333218-P,Lentes Oftalmicos,Everton - Azul Cristal Degrade,https://www.newlentes.com.br/produto/everton-azul-cristal-degrade-137206,https://Newlentes.fbitsstatic.net/img/p/1599515/everton-azul-cristal-degrade-137206/1599515-1.jpg?w=800&h=800
457702306-P,Gafas,Jordan - Demi Loiro,https://www.newlentes.com.br/produto/jordan-demi-loiro-137181,https://Newlentes.fbitsstatic.net/img/p/1599390/jordan-demi-loiro-137181/1599390-1.jpg?w=800&h=800
451301206-p,Gafas,Jorge - Ouro,https://www.livo.com.br/produto/jorge-ouro-152991,https://livo.fbitsstatic.net/img/p/346255/oculos-de-sol-livo-jorge-ouro-152991/346255-1.jpg?w=800&h=800
459246718-P,Lentes Oftalmicos,Gal - Demi Rosa,https://www.newlentes.com.br/produto/gal-demi-rosa-137243,https://Newlentes.fbitsstatic.net/img/p/1599553/gal-demi-rosa-137243/1599553-1.jpg?w=800&h=800
462449018-P,Lentes Oftalmicos,Julieta - Militar,https://www.newlentes.com.br/produto/julieta-militar-137348,https://Newlentes.fbitsstatic.net/img/p/1599708/julieta-militar-137348/1599708-1.jpg?w=800&h=800
358,Lentes de contacto,Lentes de Contato Biosoft Sihy 45,https://www.newlentes.com.br/produto/lentes-de-contato-biosoft-sihy-45-130322,https://Newlentes.fbitsstatic.net/img/p/1547747/lentes-de-contato-biosoft-sihy-45-130322/1547747.jpg?w=800&h=800
2247,,Óculos de Sol Carrera 33 8V4PT 62,https://www.newlentes.com.br/produto/oculos-de-sol-carrera-33-8v4pt-62-71655,https://Newlentes.fbitsstatic.net/img/p/1358401/oculos-de-sol-carrera-33-8v4pt-62-71655/1358401.jpg?w=800&h=800
463253618-P,Lentes Oftalmicos,JOHNNY - LARANJA ESCURO,https://www.newlentes.com.br/produto/johnny-laranja-escuro-137535,https://Newlentes.fbitsstatic.net/img/p/1609467/johnny-laranja-escuro-137535/1609467-1.jpg?w=800&h=800
463453918-P,Lentes Oftalmicos,CHER - BEGE DEGRADÊ,https://www.newlentes.com.br/produto/cher-bege-degrade-137536,https://Newlentes.fbitsstatic.net/img/p/1609468/cher-bege-degrade-137536/1609468-1.jpg?w=800&h=800
31286,,Óculos de Sol Carrera 6000/D28IF,https://www.newlentes.com.br/produto/oculos-de-sol-carrera-6000-d28if-71693,https://Newlentes.fbitsstatic.net/img/p/1358441/oculos-de-sol-carrera-6000-d28if-71693/1358441.jpg?w=800&h=800
463451940-P,Gafas,CHER - DEMI CLÁSSICO + LENTE SAHARA,https://www.livo.com.br/produto/cher-demi-classico-lente-sahara-154431,https://livo.fbitsstatic.net/img/p/482305/cher-demi-classico-lente-sahara-154431/482305-1.jpg?w=800&h=800
450113403-p,Gafas,São Paulo - Transparente,https://www.livo.com.br/produto/sao-paulo-transparente-152721,https://livo.fbitsstatic.net/img/p/345373/oculos-de-sol-livo-sao-paulo-transparente-152721/345373-1.jpg?w=800&h=800
453100601-p,Gafas,Oliver - Demi Escuro,https://www.livo.com.br/produto/oliver-demi-escuro-153672,https://livo.fbitsstatic.net/img/p/412648/oculos-de-sol-livo-oliver-demi-escuro-153672/412648-1.jpg?w=800&h=800
459548318-P,Lentes Oftalmicos,Gabi - Cinza Cristal + Laranja,https://www.newlentes.com.br/produto/gabi-cinza-cristal-laranja-137111,https://Newlentes.fbitsstatic.net/img/p/1599319/gabi-cinza-cristal-laranja-137111/1599319-1.jpg?w=800&h=800
459701018-P,Lentes Oftalmicos,Babi - Rosa Cristal,https://www.newlentes.com.br/produto/babi-rosa-cristal-137112,https://Newlentes.fbitsstatic.net/img/p/1599320/babi-rosa-cristal-137112/1599320-1.jpg?w=800&h=800
463501420-P,Lentes Oftalmicos,Andrade Preto +2.00,https://www.livo.com.br/produto/andrade-preto-2-00-154450,
463501430-P,Lentes Oftalmicos,Andrade Preto +3.00,https://www.livo.com.br/produto/andrade-preto-3-00-154452,
463500310-P,Lentes Oftalmicos,Andrade Demi Amarelo +1.00,https://www.livo.com.br/produto/andrade-demi-amarelo-1-00-154454,
463500315-P,Lentes Oftalmicos,Andrade Demi Amarelo +1.50,https://www.livo.com.br/produto/andrade-demi-amarelo-1-50-154455,
458001401-P,Gafas,Igor - Preto,https://www.livo.com.br/produto/igor-preto-153977,https://livo.fbitsstatic.net/img/p/430149/igor-preto-153977/430149-1.jpg?w=800&h=800
454048718-P,Lentes Oftalmicos,Dora - Marsala,https://www.newlentes.com.br/produto/dora-marsala-137202,https://Newlentes.fbitsstatic.net/img/p/1599511/dora-marsala-137202/1599511-1.jpg?w=800&h=800
4300,Gafas,Óculos de Sol Ray-Ban Clubmaster RB3016L W0366 51 3N,https://www.livo.com.br/produto/oculos-de-sol-ray-ban-clubmaster-rb3016l-w0366-51-3n-149884,
462600106-P,Gafas,Oscar - Demi Classico,https://www.newlentes.com.br/produto/oscar-demi-classico-137357,https://Newlentes.fbitsstatic.net/img/p/1599717/oscar-demi-classico-137357/1599717-1.jpg?w=800&h=800
462640302-P,Gafas,Oscar - Marrom Cristal,https://www.newlentes.com.br/produto/oscar-marrom-cristal-137358,https://Newlentes.fbitsstatic.net/img/p/1599718/oscar-marrom-cristal-137358/1599718-1.jpg?w=800&h=800
451801607-P,Gafas,Cris - Demi Ruivo,https://www.livo.com.br/produto/cris-demi-ruivo-152884,https://livo.fbitsstatic.net/img/p/345571/oculos-de-sol-livo-cris-demi-ruivo-152884/345571-1.jpg?w=800&h=800
22115,Lentes Oftalmicos,Óculos de grau Ray-Ban RB5279 2000 - Tamanho 55,https://www.livo.com.br/produto/oculos-de-grau-ray-ban-rb5279-2000-tamanho-55-152244,
351,Insumos,Embalagem Padrao,https://www.livo.com.br/produto/embalagem-padrao-153211,https://livo.fbitsstatic.net/img/p/349602/embalagem-padrao-153211/349602-1.jpg?w=800&h=800
453200601-P,Gafas,Lana - Demi Escuro,https://www.livo.com.br/produto/lana-demi-escuro-153792,https://livo.fbitsstatic.net/img/p/423581/lana-demi-escuro-153792/423581-1.jpg?w=800&h=800
463051918-P,Lentes Oftalmicos,Peter - Demi Clássico,https://www.livo.com.br/produto/peter-demi-classico-154320,https://livo.fbitsstatic.net/img/p/457030/peter-demi-classico-154320/457030-1.jpg?w=800&h=800
4031,,Óculos de Sol Ray-Ban Justin RB4165 856/11 54,https://www.newlentes.com.br/produto/oculos-de-sol-ray-ban-justin-rb4165-856-11-54-82654,https://Newlentes.fbitsstatic.net/img/p/1407689/oculos-de-sol-ray-ban-justin-rb4165-856-11-54-82654/1407689-2.jpg?w=800&h=800
459101401-P,Gafas,Jobim - Preto,https://www.livo.com.br/produto/jobim-preto-153910,https://livo.fbitsstatic.net/img/p/429760/jobim-preto-153910/429760-1.jpg?w=800&h=800
463600315-P,Lentes Oftalmicos,Hilst Demi Amarelo +1.50,https://www.livo.com.br/produto/hilst-demi-amarelo-1-50-154467,
457940318-P,Lentes Oftalmicos,Billy - Marrom Cristal,https://www.livo.com.br/produto/billy-marrom-cristal-153930,https://livo.fbitsstatic.net/img/p/430110/billy-marrom-cristal-153930/430110-1.jpg?w=800&h=800
462552602-P,Gafas,Alaíde - Prata + Rosa,https://www.livo.com.br/produto/alaide-prata-rosa-154262,https://livo.fbitsstatic.net/img/p/444800/alaide-prata-rosa-154262/444800-1.jpg?w=800&h=800
450345418-p,Lentes Oftalmicos,Chico - Azul + Preto,https://www.newlentes.com.br/produto/chico-azul-preto-135821,https://Newlentes.fbitsstatic.net/img/p/1588552/oculos-de-grau-livo-chico-azul-preto-135821/1588552-1.jpg?w=800&h=800
459501401-P,Gafas,Gabi - Preto,https://www.livo.com.br/produto/gabi-preto-153953,https://livo.fbitsstatic.net/img/p/430125/gabi-preto-153953/430125-1.jpg?w=800&h=800
458740418-P,Lentes Oftalmicos,Beatriz - Demi Vermelho,https://www.livo.com.br/produto/beatriz-demi-vermelho-153873,https://livo.fbitsstatic.net/img/p/426157/beatriz-demi-vermelho-153873/426157-1.jpg?w=800&h=800
458929318-P,Lentes Oftalmicos,Eric - Demi Cinza,https://www.livo.com.br/produto/eric-demi-cinza-153900,https://livo.fbitsstatic.net/img/p/429750/eric-demi-cinza-153900/429750-1.jpg?w=800&h=800
458947801-P,Gafas,Eric - Demi Azul Escuro,https://www.livo.com.br/produto/eric-demi-azul-escuro-153902,https://livo.fbitsstatic.net/img/p/429752/eric-demi-azul-escuro-153902/429752-1.jpg?w=800&h=800
458801718A-P,Lentes Oftalmicos,Tomas - Cristal,https://www.livo.com.br/produto/tomas-cristal-153917,https://livo.fbitsstatic.net/img/p/429767/tomas-cristal-153917/429767-1.jpg?w=800&h=800
458101401-P,Gafas,Nara - Preto,https://www.livo.com.br/produto/nara-preto-154032,https://livo.fbitsstatic.net/img/p/433676/nara-preto-154032/433676-1.jpg?w=800&h=800
459000106-P,Gafas,Júlio - Demi Classico,https://www.livo.com.br/produto/julio-demi-classico-154176,https://livo.fbitsstatic.net/img/p/444703/julio-demi-classico-154176/444703-1.jpg?w=800&h=800
462953502-P,Gafas,Samuel - Verde Cristal + Cinza Cristal,https://www.livo.com.br/produto/samuel-verde-cristal-cinza-cristal-154317,https://livo.fbitsstatic.net/img/p/457027/samuel-verde-cristal-cinza-cristal-154317/457027-1.jpg?w=800&h=800
458700307-P,Gafas,Beatriz - Demi Amarelo,https://www.newlentes.com.br/produto/beatriz-demi-amarelo-137035,https://Newlentes.fbitsstatic.net/img/p/1598204/beatriz-demi-amarelo-137035/1598204-1.jpg?w=800&h=800
